time;type;cp;cp_target_power;cp_charging_rate;vehicle;vehicle_soc;vehicle_charge;vehicle_capacity;cp_charge_increment;type_second;cp_second;cp_target_power_second;cp_charging_rate_second;vehicle_soc_second;vehicle_charge_second;vehicle_capacity_second;cp_charge_increment_second
33499;D;8.0;17,142857142857142;17,142857142857142;15,0;0,9206529100529101;69,04896825396825;75,0;0,9476190476190476;U;3.0;13,333333333333334;13,333333333333334;0,879819237636575;28,41816137566137;32,3;0
33600;U;8.0;17,142857142857142;17,142857142857142;15,0;0,9270656084656084;69,52992063492063;75,0;0,4809523809523809;U;3.0;15,0;15,0;0,9142189624387765;29,52927248677248;32,3;1,1111111111111112
33704;A;8.0;15,0;15,0;15,0;0,933668783068783;70,02515873015872;75,0;0,4952380952380952;U;3.0;15,0;15,0;0,9142189624387765;29,52927248677248;32,3;0
33900;U;8.0;17,142857142857142;17,142857142857142;15,0;0,9445576719576718;70,84182539682539;75,0;0,8166666666666667;U;3.0;17,142857142857142;17,142857142857142;0,9529186528412533;30,77927248677248;32,3;1,25
34200;U;8.0;17,142857142857142;17,142857142857142;15,0;0,9636052910052909;72,27039682539682;75,0;1,4285714285714284;U;3.0;0,0;0,0;0,9989651416122002;32,266574074074065;32,3;0,41111111111111115
34202;D;8.0;17,142857142857142;17,142857142857142;15,0;0,963732275132275;72,27992063492063;75,0;0,009523809523809523;U;3.0;0,0;0,0;0,9989651416122002;32,266574074074065;32,3;0
34500;U;8.0;20,0;20,0;15,0;0,98265291005291;73,69896825396825;75,0;1,419047619047619;U;3.0;0,0;0,0;0,9989651416122002;32,266574074074065;32,3;0,0
34800;U;8.0;0,0;0,0;15,0;1,0;75,0;75,0;1,3010317460317538;U;3.0;0,0;0,0;0,9989651416122002;32,266574074074065;32,3;0
34819;D;8.0;0,0;0,0;15,0;1,0;75,0;75,0;0,0;U;3.0;0,0;0,0;0,9989651416122002;32,266574074074065;32,3;0
35100;U;8.0;0,0;0,0;15,0;1,0;75,0;75,0;0,0;U;3.0;0,0;0,0;0,9989651416122002;32,266574074074065;32,3;0
35265;A;8.0;0,0;0,0;15,0;1,0;75,0;75,0;0,0;U;3.0;0,0;0,0;0,9989651416122002;32,266574074074065;32,3;0
35400;U;8.0;0,0;0,0;15,0;1,0;75,0;75,0;0,0;U;3.0;0,0;0,0;0,9989651416122002;32,266574074074065;32,3;0
28265;A;1.0;17,142857142857142;17,142857142857142;16,0;0,73;23,578999999999997;32,3;;;;;;;;;
28500;U;1.0;20,0;20,0;16,0;0,7646454371222173;24,698047619047617;32,3;1,1190476190476188;;;;;;;;0
28593;D;1.0;22,0;22,0;16,0;0,780641309155241;25,214714285714283;32,3;0,5166666666666667;;;;;;;;0
28800;U;1.0;22,0;22,0;16,0;0,8198053958425475;26,479714285714284;32,3;1,2650000000000001;;;;;;;;0
29097;D;1.0;22,0;22,0;16,0;0,8759973463069439;28,294714285714285;32,3;1,8150000000000002;;;;;;;;0
29098;D;1.0;22,0;22,0;16,0;0,876186544793356;28,300825396825395;32,3;0,006111111111111111;;;;;;;;0
29100;U;1.0;22,0;22,0;16,0;0,8765649417661802;28,313047619047616;32,3;0,012222222222222223;;;;;;;;0
29122;D;1.0;22,0;22,0;16,0;0,8807273084672466;28,44749206349206;32,3;0,13444444444444445;;;;;;;;0
29123;A;1.0;22,0;22,0;16,0;0,8809165069536586;28,45360317460317;32,3;0,006111111111111111;;;;;;;;0
29400;U;1.0;22,0;22,0;16,0;0,9333244876898127;30,146380952380948;32,3;1,692777777777778;;;;;;;;0
29700;U;1.0;0,0;0,0;16,0;0,9900840336134453;31,97971428571428;32,3;1,8333333333333335;;;;;;;;0
29928;A;1.0;0,0;0,0;16,0;0,9900840336134453;31,97971428571428;32,3;0,0;;;;;;;;0
30000;U;1.0;0,0;0,0;16,0;0,9900840336134453;31,97971428571428;32,3;0,0;U;4.0;15,0;15,0;0,830496794871795;43,185833333333335;52,0;0,5458333333333333
29123;A;3.0;22,0;22,0;17,0;0,79;50,56;64,0;;;;;;;;;
29400;U;3.0;22,0;22,0;17,0;0,8164496527777778;52,25277777777778;64,0;1,692777777777778;;;;;;;;0
29700;U;3.0;22,0;22,0;17,0;0,8450954861111112;54,086111111111116;64,0;1,8333333333333335;;;;;;;;0
29928;A;3.0;22,0;22,0;17,0;0,8668663194444445;55,47944444444445;64,0;1,3933333333333333;;;;;;;;0
30000;U;3.0;22,0;22,0;17,0;0,8737413194444444;55,919444444444444;64,0;0,44;;;;;;;;0
30264;D;3.0;22,0;22,0;17,0;0,8989496527777778;57,53277777777778;64,0;1,6133333333333335;;;;;;;;0
30265;D;3.0;22,0;22,0;17,0;0,8990451388888889;57,53888888888889;64,0;0,006111111111111111;;;;;;;;0
30300;U;3.0;22,0;22,0;17,0;0,9023871527777778;57,75277777777778;64,0;0,2138888888888889;U;8.0;15,0;15,0;0,6216769865841074;20,080166666666667;32,3;0,05416666666666667
30371;A;3.0;22,0;22,0;17,0;0,9091666666666667;58,18666666666667;64,0;0,43388888888888894;U;8.0;15,0;15,0;0,6216769865841074;20,080166666666667;32,3;0
30600;U;3.0;22,0;22,0;17,0;0,9310329861111111;59,58611111111111;64,0;1,3994444444444445;U;8.0;15,0;15,0;0,6603766769865842;21,330166666666667;32,3;0,475
30900;U;3.0;22,0;22,0;17,0;0,9596788194444444;61,419444444444444;64,0;1,8333333333333335;U;8.0;13,333333333333334;13,333333333333334;0,6988470358903797;22,57275925925926;32,3;0,05925925925925926
30996;A;3.0;20,0;20,0;17,0;0,9688454861111111;62,00611111111111;64,0;0,5866666666666667;U;8.0;13,333333333333334;13,333333333333334;0,6988470358903797;22,57275925925926;32,3;0
31200;U;3.0;20,0;20,0;17,0;0,9865538194444444;63,13944444444444;64,0;1,1333333333333333;U;8.0;13,333333333333334;13,333333333333334;0,7332467606925812;23,68387037037037;32,3;1,1111111111111112
31298;A;3.0;0,0;0,0;17,0;0,9950607638888889;63,68388888888889;64,0;0,5444444444444445;U;8.0;13,333333333333334;13,333333333333334;0,7332467606925812;23,68387037037037;32,3;0
31500;U;3.0;0,0;0,0;17,0;0,9950607638888889;63,68388888888889;64,0;0,0;U;8.0;13,333333333333334;13,333333333333334;0,7676464854947828;24,794981481481482;32,3;1,1111111111111112
29928;A;5.0;22,0;22,0;18,0;0,63;40,32;64,0;;;;;;;;;
30000;U;5.0;22,0;22,0;18,0;0,636875;40,76;64,0;0,44;;;;;;;;0
30264;D;5.0;22,0;22,0;18,0;0,6620833333333334;42,373333333333335;64,0;1,6133333333333335;;;;;;;;0
30265;D;5.0;22,0;22,0;18,0;0,6621788194444445;42,379444444444445;64,0;0,006111111111111111;;;;;;;;0
30300;U;5.0;22,0;22,0;18,0;0,6655208333333333;42,593333333333334;64,0;0,2138888888888889;;;;;;;;0
30371;A;5.0;22,0;22,0;18,0;0,6723003472222222;43,02722222222222;64,0;0,43388888888888894;;;;;;;;0
30600;U;5.0;22,0;22,0;18,0;0,6941666666666666;44,42666666666666;64,0;1,3994444444444445;;;;;;;;0
30900;U;5.0;22,0;22,0;18,0;0,7228125;46,26;64,0;1,8333333333333335;U;5.0;13,333333333333334;13,333333333333334;0,31113960113960115;16,17925925925926;52,0;0,05925925925925926
30996;A;5.0;20,0;20,0;18,0;0,7319791666666666;46,846666666666664;64,0;0,5866666666666667;U;5.0;13,333333333333334;13,333333333333334;0,31113960113960115;16,17925925925926;52,0;0
31200;U;5.0;20,0;20,0;18,0;0,7496875;47,98;64,0;1,1333333333333333;U;5.0;13,333333333333334;13,333333333333334;0,33250712250712255;17,290370370370372;52,0;1,1111111111111112
31298;A;5.0;20,0;20,0;18,0;0,7581944444444444;48,52444444444444;64,0;0,5444444444444445;U;5.0;13,333333333333334;13,333333333333334;0,33250712250712255;17,290370370370372;52,0;0
31500;U;5.0;20,0;20,0;18,0;0,7757291666666666;49,64666666666666;64,0;1,1222222222222222;U;5.0;13,333333333333334;13,333333333333334;0,3538746438746439;18,401481481481483;52,0;1,1111111111111112
31730;D;5.0;22,0;22,0;18,0;0,7956944444444444;50,92444444444444;64,0;1,277777777777778;U;5.0;13,333333333333334;13,333333333333334;0,3538746438746439;18,401481481481483;52,0;0
31800;U;5.0;22,0;22,0;18,0;0,8023784722222221;51,35222222222222;64,0;0,4277777777777778;U;5.0;13,333333333333334;13,333333333333334;0,37524216524216525;19,512592592592593;52,0;1,1111111111111112
32042;D;5.0;22,0;22,0;18,0;0,825486111111111;52,831111111111106;64,0;1,478888888888889;U;5.0;13,333333333333334;13,333333333333334;0,37524216524216525;19,512592592592593;52,0;0
32043;A;5.0;20,0;20,0;18,0;0,8255815972222221;52,837222222222216;64,0;0,006111111111111111;U;5.0;13,333333333333334;13,333333333333334;0,37524216524216525;19,512592592592593;52,0;0
32100;U;5.0;20,0;20,0;18,0;0,8305295138888888;53,153888888888886;64,0;0,31666666666666665;U;5.0;13,333333333333334;13,333333333333334;0,3966096866096866;20,623703703703704;52,0;1,1111111111111112
32240;A;5.0;17,142857142857142;17,142857142857142;18,0;0,8426822916666666;53,931666666666665;64,0;0,7777777777777778;U;5.0;13,333333333333334;13,333333333333334;0,3966096866096866;20,623703703703704;52,0;0
32400;U;5.0;17,142857142857142;17,142857142857142;18,0;0,8545870535714285;54,693571428571424;64,0;0,7619047619047619;U;5.0;15,0;15,0;0,417977207977208;21,734814814814815;52,0;1,1111111111111112
32434;A;5.0;15,0;15,0;18,0;0,8571168154761905;54,85547619047619;64,0;0,16190476190476188;U;5.0;15,0;15,0;0,417977207977208;21,734814814814815;52,0;0
32700;U;5.0;15,0;15,0;18,0;0,8744345238095238;55,96380952380952;64,0;1,1083333333333334;U;5.0;13,333333333333334;13,333333333333334;0,44085826210826207;22,924629629629628;52,0;0,4814814814814815
33000;U;5.0;17,142857142857142;17,142857142857142;18,0;0,8939657738095238;57,21380952380952;64,0;1,25;U;5.0;13,333333333333334;13,333333333333334;0,4622257834757834;24,03574074074074;52,0;0,7814814814814816
33300;U;5.0;17,142857142857142;17,142857142857142;18,0;0,9162872023809524;58,642380952380954;64,0;1,4285714285714284;U;5.0;13,333333333333334;13,333333333333334;0,4835933048433048;25,14685185185185;52,0;1,1111111111111112
33499;D;5.0;17,142857142857142;17,142857142857142;18,0;0,93109375;59,59;64,0;0,9476190476190476;U;5.0;13,333333333333334;13,333333333333334;0,4835933048433048;25,14685185185185;52,0;0
33600;U;5.0;17,142857142857142;17,142857142857142;18,0;0,938608630952381;60,070952380952384;64,0;0,4809523809523809;U;5.0;15,0;15,0;0,5049608262108262;26,25796296296296;52,0;1,1111111111111112
33704;A;5.0;15,0;15,0;18,0;0,9463467261904762;60,56619047619048;64,0;0,4952380952380952;U;5.0;15,0;15,0;0,5049608262108262;26,25796296296296;52,0;0
33900;U;5.0;17,142857142857142;17,142857142857142;18,0;0,9591071428571429;61,38285714285715;64,0;0,8166666666666667;U;5.0;17,142857142857142;17,142857142857142;0,5289992877492877;27,50796296296296;52,0;1,25
34200;U;5.0;17,142857142857142;17,142857142857142;18,0;0,9814285714285715;62,81142857142858;64,0;1,4285714285714284;U;5.0;22,0;22,0;0,5576012413512413;28,995264550264547;52,0;0,41111111111111115
34202;D;5.0;17,142857142857142;17,142857142857142;18,0;0,9815773809523811;62,82095238095239;64,0;0,009523809523809523;U;5.0;22,0;22,0;0,5576012413512413;28,995264550264547;52,0;0
34500;U;5.0;0,0;0,0;18,0;1,0;64,0;64,0;1,1790476190476085;U;5.0;20,0;20,0;0,5900157712657712;30,680820105820104;52,0;1,4777777777777779
34800;U;5.0;0,0;0,0;18,0;1,0;64,0;64,0;0,0;U;5.0;20,0;20,0;0,6220670533170533;32,34748677248677;52,0;0,29444444444444445
30371;A;4.0;22,0;22,0;19,0;0,36;18,72;52,0;;;;;;;;;
30600;U;4.0;22,0;22,0;19,0;0,3869123931623931;20,119444444444444;52,0;1,3994444444444445;;;;;;;;0
30900;U;4.0;22,0;22,0;19,0;0,42216880341880336;21,952777777777776;52,0;1,8333333333333335;;;;;;;;0
30996;A;4.0;20,0;20,0;19,0;0,43345085470085465;22,53944444444444;52,0;0,5866666666666667;;;;;;;;0
31200;U;4.0;20,0;20,0;19,0;0,4552457264957264;23,672777777777775;52,0;1,1333333333333333;;;;;;;;0
31298;A;4.0;20,0;20,0;19,0;0,4657158119658119;24,21722222222222;52,0;0,5444444444444445;;;;;;;;0
31500;U;4.0;20,0;20,0;19,0;0,4872970085470085;25,339444444444442;52,0;1,1222222222222222;;;;;;;;0
31730;D;4.0;22,0;22,0;19,0;0,5118696581196581;26,61722222222222;52,0;1,277777777777778;;;;;;;;0
31800;U;4.0;22,0;22,0;19,0;0,5200961538461538;27,044999999999998;52,0;0,4277777777777778;;;;;;;;0
32042;D;4.0;22,0;22,0;19,0;0,5485363247863247;28,523888888888887;52,0;1,478888888888889;;;;;;;;0
32043;A;4.0;20,0;20,0;19,0;0,5486538461538462;28,529999999999998;52,0;0,006111111111111111;;;;;;;;0
32100;U;4.0;20,0;20,0;19,0;0,5547435897435897;28,846666666666664;52,0;0,31666666666666665;;;;;;;;0
32240;A;4.0;17,142857142857142;17,142857142857142;19,0;0,5697008547008546;29,624444444444443;52,0;0,7777777777777778;;;;;;;;0
32400;U;4.0;17,142857142857142;17,142857142857142;19,0;0,5843528693528693;30,386349206349205;52,0;0,7619047619047619;;;;;;;;0
32434;A;4.0;15,0;15,0;19,0;0,5874664224664224;30,548253968253967;52,0;0,16190476190476188;;;;;;;;0
32700;U;4.0;15,0;15,0;19,0;0,608780525030525;31,6565873015873;52,0;1,1083333333333334;U;6.0;13,333333333333334;13,333333333333334;0,6849065474142874;22,12248148148148;32,3;0,4814814814814815
33000;U;4.0;17,142857142857142;17,142857142857142;19,0;0,6328189865689866;32,9065873015873;52,0;1,25;U;6.0;13,333333333333334;13,333333333333334;0,7193062722164889;23,23359259259259;32,3;0,7814814814814816
33300;U;4.0;17,142857142857142;17,142857142857142;19,0;0,6602915140415141;34,33515873015873;52,0;1,4285714285714284;U;6.0;13,333333333333334;13,333333333333334;0,7537059970186905;24,3447037037037;32,3;1,1111111111111112
33499;D;4.0;17,142857142857142;17,142857142857142;19,0;0,6785149572649574;35,28277777777778;52,0;0,9476190476190476;U;6.0;13,333333333333334;13,333333333333334;0,7537059970186905;24,3447037037037;32,3;0
33600;U;4.0;17,142857142857142;17,142857142857142;19,0;0,6877640415140416;35,76373015873016;52,0;0,4809523809523809;U;6.0;15,0;15,0;0,7881057218208921;25,45581481481481;32,3;1,1111111111111112
33704;A;4.0;15,0;15,0;19,0;0,6972878510378511;36,258968253968256;52,0;0,4952380952380952;U;6.0;15,0;15,0;0,7881057218208921;25,45581481481481;32,3;0
33900;U;4.0;17,142857142857142;17,142857142857142;19,0;0,7129929792429793;37,075634920634926;52,0;0,8166666666666667;U;6.0;17,142857142857142;17,142857142857142;0,8268054122233689;26,70581481481481;32,3;1,25
34200;U;4.0;17,142857142857142;17,142857142857142;19,0;0,7404655067155068;38,504206349206356;52,0;1,4285714285714284;U;6.0;22,0;22,0;0,8728519009943159;28,1931164021164;32,3;0,41111111111111115
34202;D;4.0;17,142857142857142;17,142857142857142;19,0;0,7406486568986571;38,51373015873017;52,0;0,009523809523809523;U;6.0;22,0;22,0;0,8728519009943159;28,1931164021164;32,3;0
34500;U;4.0;20,0;20,0;19,0;0,7679380341880344;39,93277777777779;52,0;1,419047619047619;U;6.0;20,0;20,0;0,9250362835192556;29,878671957671955;32,3;1,4777777777777779
34800;U;4.0;22,0;22,0;19,0;0,7999893162393164;41,59944444444445;52,0;1,6666666666666667;U;6.0;20,0;20,0;0,9766358707225581;31,545338624338623;32,3;0,29444444444444445
34819;D;4.0;22,0;22,0;19,0;0,8022222222222223;41,71555555555556;52,0;0,11611111111111112;U;6.0;20,0;20,0;0,9766358707225581;31,545338624338623;32,3;0
35100;U;4.0;22,0;22,0;19,0;0,8352457264957265;43,43277777777778;52,0;1,7172222222222222;U;6.0;0,0;0,0;1,0;32,3;32,3;0,7546613756613745
35265;A;4.0;20,0;20,0;19,0;0,8546367521367522;44,44111111111111;52,0;1,0083333333333333;U;6.0;0,0;0,0;1,0;32,3;32,3;0
35400;U;4.0;20,0;20,0;19,0;0,869059829059829;45,19111111111111;52,0;0,75;U;6.0;0,0;0,0;1,0;32,3;32,3;0,0
35583;D;4.0;22,0;22,0;19,0;0,8886111111111111;46,20777777777778;52,0;1,0166666666666666;U;6.0;0,0;0,0;1,0;32,3;32,3;0
35700;U;4.0;22,0;22,0;19,0;0,9023611111111112;46,92277777777778;52,0;0,7150000000000001;U;6.0;0,0;0,0;1,0;32,3;32,3;0,0
35993;D;4.0;22,0;22,0;19,0;0,9367948717948719;48,71333333333334;52,0;1,7905555555555557;U;6.0;0,0;0,0;1,0;32,3;32,3;0
35994;D;4.0;22,0;22,0;19,0;0,9369123931623933;48,71944444444445;52,0;0,006111111111111111;U;6.0;0,0;0,0;1,0;32,3;32,3;0
36000;U;4.0;22,0;22,0;19,0;0,9376175213675215;48,75611111111112;52,0;0,03666666666666667;U;6.0;0,0;0,0;1,0;32,3;32,3;0
36002;A;4.0;22,0;22,0;19,0;0,9378525641025642;48,76833333333334;52,0;0,012222222222222223;U;6.0;0,0;0,0;1,0;32,3;32,3;0
36300;U;4.0;22,0;22,0;19,0;0,9728739316239317;50,589444444444446;52,0;1,8211111111111111;U;6.0;0,0;0,0;1,0;32,3;32,3;0
36600;U;4.0;0,0;0,0;19,0;1,0;52,0;52,0;1,410555555555554;U;6.0;0,0;0,0;1,0;32,3;32,3;0
36662;A;4.0;0,0;0,0;19,0;1,0;52,0;52,0;0,0;U;6.0;0,0;0,0;1,0;32,3;32,3;0
36900;U;4.0;0,0;0,0;19,0;1,0;52,0;52,0;0,0;U;6.0;0,0;0,0;1,0;32,3;32,3;0
37034;A;4.0;0,0;0,0;19,0;1,0;52,0;52,0;0,0;U;6.0;0,0;0,0;1,0;32,3;32,3;0
37200;U;4.0;0,0;0,0;19,0;1,0;52,0;52,0;0,0;U;6.0;0,0;0,0;1,0;32,3;32,3;0
37354;D;4.0;0,0;0,0;19,0;1,0;52,0;52,0;0,0;U;6.0;0,0;0,0;1,0;32,3;32,3;0
22100;A;2.0;22,0;22,0;2,0;0,62;20,026;32,3;;;;;;;;;
22200;U;2.0;22,0;22,0;2,0;0,6389198486412109;20,63711111111111;32,3;0,6111111111111112;U;2.0;22,0;22,0;0,4588034188034188;23,857777777777777;52,0;0,9777777777777779
22367;A;2.0;22,0;22,0;2,0;0,6705159958720331;21,657666666666668;32,3;1,0205555555555557;U;2.0;22,0;22,0;0,4588034188034188;23,857777777777777;52,0;0
22500;U;2.0;22,0;22,0;2,0;0,6956793945648436;22,470444444444446;32,3;0,8127777777777778;U;2.0;22,0;22,0;0,49405982905982904;25,69111111111111;52,0;1,8333333333333335
22742;A;2.0;22,0;22,0;2,0;0,7414654282765739;23,949333333333335;32,3;1,478888888888889;U;2.0;22,0;22,0;0,49405982905982904;25,69111111111111;52,0;0
22800;U;2.0;22,0;22,0;2,0;0,7524389404884761;24,30377777777778;32,3;0,35444444444444445;U;2.0;22,0;22,0;0,5293162393162393;27,52444444444444;52,0;1,8333333333333335
23026;A;2.0;22,0;22,0;2,0;0,7951977984176127;25,68488888888889;32,3;1,3811111111111112;U;2.0;22,0;22,0;0,5293162393162393;27,52444444444444;52,0;0
23100;U;2.0;22,0;22,0;2,0;0,8091984864121088;26,13711111111111;32,3;0,45222222222222225;U;2.0;22,0;22,0;0,5645726495726495;29,357777777777773;52,0;1,1611111111111112
23358;A;2.0;22,0;22,0;2,0;0,8580116959064329;27,71377777777778;32,3;1,5766666666666667;U;2.0;22,0;22,0;0,5645726495726495;29,357777777777773;52,0;0
23400;U;2.0;22,0;22,0;2,0;0,8659580323357414;27,970444444444446;32,3;0,25666666666666665;U;2.0;22,0;22,0;0,5998290598290598;31,19111111111111;52,0;0,33611111111111114
23528;D;2.0;22,0;22,0;2,0;0,8901754385964914;28,75266666666667;32,3;0,7822222222222223;U;2.0;22,0;22,0;0,5998290598290598;31,19111111111111;52,0;0
23529;A;2.0;20,0;20,0;2,0;0,8903646370829035;28,75877777777778;32,3;0,006111111111111111;U;2.0;22,0;22,0;0,5998290598290598;31,19111111111111;52,0;0
23700;U;2.0;20,0;20,0;2,0;0,9197764017887858;29,70877777777778;32,3;0,9500000000000001;U;2.0;22,0;22,0;0,63508547008547;33,02444444444444;52,0;0,39111111111111113
23846;A;2.0;17,142857142857142;17,142857142857142;2,0;0,944888200894393;30,51988888888889;32,3;0,8111111111111111;U;2.0;22,0;22,0;0,63508547008547;33,02444444444444;52,0;0
24000;U;2.0;17,142857142857142;17,142857142857142;2,0;0,967592019263846;31,253222222222224;32,3;0,7333333333333333;U;2.0;22,0;22,0;0,6703418803418804;34,85777777777778;52,0;1,8333333333333335
24166;A;2.0;0,0;0,0;2,0;0,9920649663374123;32,04369841269841;32,3;0,7904761904761904;U;2.0;22,0;22,0;0,6703418803418804;34,85777777777778;52,0;0
24300;U;2.0;0,0;0,0;2,0;0,9920649663374123;32,04369841269841;32,3;0,0;U;2.0;20,0;20,0;0,7038461538461539;36,6;52,0;0,9111111111111111
30996;A;1.0;20,0;20,0;20,0;0,7;22,609999999999996;32,3;;;;;;;;;
31200;U;1.0;20,0;20,0;20,0;0,7350877192982456;23,74333333333333;32,3;1,1333333333333333;;;;;;;;0
31298;A;1.0;20,0;20,0;20,0;0,7519435844513243;24,287777777777773;32,3;0,5444444444444445;;;;;;;;0
31500;U;1.0;20,0;20,0;20,0;0,786687306501548;25,409999999999997;32,3;1,1222222222222222;;;;;;;;0
31730;D;1.0;22,0;22,0;20,0;0,8262469900240798;26,687777777777775;32,3;1,277777777777778;;;;;;;;0
31800;U;1.0;22,0;22,0;20,0;0,8394908840729274;27,115555555555552;32,3;0,4277777777777778;;;;;;;;0
32042;D;1.0;22,0;22,0;20,0;0,8852769177846577;28,59444444444444;32,3;1,478888888888889;;;;;;;;0
32043;A;1.0;20,0;20,0;20,0;0,8854661162710697;28,60055555555555;32,3;0,006111111111111111;;;;;;;;0
32100;U;1.0;20,0;20,0;20,0;0,8952700378396973;28,917222222222218;32,3;0,31666666666666665;;;;;;;;0
32240;A;1.0;17,142857142857142;17,142857142857142;20,0;0,9193498452012384;29,694999999999997;32,3;0,7777777777777778;;;;;;;;0
32400;U;1.0;17,142857142857142;17,142857142857142;20,0;0,9429382279227481;30,45690476190476;32,3;0,7619047619047619;;;;;;;;0
32434;A;1.0;15,0;15,0;20,0;0,9479507592510689;30,61880952380952;32,3;0,16190476190476188;;;;;;;;0
32700;U;1.0;15,0;15,0;20,0;0,9822644847412649;31,727142857142855;32,3;1,1083333333333334;;;;;;;;0
33000;U;1.0;0,0;0,0;20,0;1,0;32,3;32,3;0,5728571428571421;;;;;;;;0
33300;U;1.0;0,0;0,0;20,0;1,0;32,3;32,3;0,0;;;;;;;;0
31298;A;0.0;20,0;20,0;21,0;0,34;10,982;32,3;;;;;;;;;
31500;U;0.0;20,0;20,0;21,0;0,3747437220502236;12,104222222222221;32,3;1,1222222222222222;;;;;;;;0
31730;D;0.0;22,0;22,0;21,0;0,41430340557275547;13,382;32,3;1,277777777777778;;;;;;;;0
31800;U;0.0;22,0;22,0;21,0;0,42754729962160304;13,809777777777777;32,3;0,4277777777777778;;;;;;;;0
32042;D;0.0;22,0;22,0;21,0;0,47333333333333333;15,288666666666666;32,3;1,478888888888889;;;;;;;;0
32043;A;0.0;20,0;20,0;21,0;0,47352253181974546;15,294777777777776;32,3;0,006111111111111111;;;;;;;;0
32100;U;0.0;20,0;20,0;21,0;0,4833264533883729;15,611444444444443;32,3;0,31666666666666665;;;;;;;;0
32240;A;0.0;17,142857142857142;17,142857142857142;21,0;0,5074062607499139;16,38922222222222;32,3;0,7777777777777778;;;;;;;;0
32400;U;0.0;17,142857142857142;17,142857142857142;21,0;0,5309946434714237;17,151126984126982;32,3;0,7619047619047619;;;;;;;;0
32434;A;0.0;15,0;15,0;21,0;0,5360071747997445;17,313031746031744;32,3;0,16190476190476188;;;;;;;;0
32700;U;0.0;15,0;15,0;21,0;0,5703209002899405;18,421365079365078;32,3;1,1083333333333334;;;;;;;;0
33000;U;0.0;17,142857142857142;17,142857142857142;21,0;0,6090205906924173;19,671365079365078;32,3;1,25;;;;;;;;0
33300;U;0.0;17,142857142857142;17,142857142857142;21,0;0,6532488082952479;21,099936507936505;32,3;1,4285714285714284;;;;;;;;0
