time;type;cp;cp_target_power;cp_charging_rate;vehicle;vehicle_soc;vehicle_charge;vehicle_capacity;cp_charge_increment
26400;U;7;0,0;0,0;7,0;0,9949336181262302;37,70798412698412;37,9;0,0
26400;U;8;22,0;22,0;6,0;0,8864309119537002;33,063873015873014;37,3;1,0450000000000002
26425;D;0;22,0;22,0;4,0;0,9632743623765297;31,11376190476191;32,3;0,1527777777777778
26425;D;1;0,0;0,0;;;;;0,0
26425;D;2;22,0;22,0;8,0;0,5103693774203159;19,03677777777778;37,3;0,1527777777777778
26425;D;3;22,0;22,0;3,0;0,7897603785103786;41,06753968253969;52,0;0,1527777777777778
26425;D;7;0,0;0,0;7,0;0,9949336181262302;37,70798412698412;37,9;0,0
26425;D;8;22,0;22,0;6,0;0,8905268309289758;33,21665079365079;37,3;0,1527777777777778
26426;A;0;22,0;22,0;4,0;0,9634635608629418;31,11987301587302;32,3;0,006111111111111111
26426;A;2;22,0;22,0;8,0;0,5105332141793268;19,04288888888889;37,3;0,006111111111111111
26426;A;3;22,0;22,0;3,0;0,7898778998779;41,0736507936508;52,0;0,006111111111111111
26426;A;4;22,0;22,0;9,0;0,39;20,28;52,0;
26426;A;7;0,0;0,0;7,0;0,9949336181262302;37,70798412698412;37,9;0,0
26426;A;8;22,0;22,0;6,0;0,8906906676879868;33,2227619047619;37,3;0,006111111111111111
26700;U;0;0,0;0,0;4,0;1,0;32,3;32,3;1,1801269841269786
26700;U;2;22,0;22,0;8,0;0,5554244861483467;20,717333333333332;37,3;1,6744444444444446
26700;U;3;22,0;22,0;3,0;0,8220787545787547;42,748095238095246;52,0;1,6744444444444446
26700;U;4;22,0;22,0;9,0;0,4222008547008547;21,954444444444444;52,0;1,6744444444444446
26700;U;7;0,0;0,0;7,0;0,9949336181262302;37,70798412698412;37,9;0,0
26700;U;8;22,0;22,0;6,0;0,9355819396570068;34,89720634920635;37,3;1,6744444444444446
26968;D;0;0,0;0,0;4,0;1,0;32,3;32,3;0,0
26968;D;2;22,0;22,0;8,0;0,5993327375633006;22,35511111111111;37,3;1,6377777777777778
26968;D;3;22,0;22,0;3,0;0,8535744810744812;44,385873015873024;52,0;1,6377777777777778
26968;D;4;22,0;22,0;9,0;0,4536965811965812;23,592222222222222;52,0;1,6377777777777778
26968;D;7;0,0;0,0;;;;;0,0
26968;D;8;22,0;22,0;6,0;0,9794901910719606;36,53498412698413;37,3;1,6377777777777778
27000;U;0;0,0;0,0;4,0;1,0;32,3;32,3;0,0
27000;U;2;22,0;22,0;8,0;0,6045755138516532;22,550666666666665;37,3;0,19555555555555557
27000;U;3;22,0;22,0;3,0;0,857335164835165;44,58142857142858;52,0;0,19555555555555557
27000;U;4;22,0;22,0;9,0;0,4574572649572649;23,787777777777777;52,0;0,19555555555555557
27000;U;8;22,0;22,0;6,0;0,9847329673603133;36,730539682539685;37,3;0,19555555555555557
27229;D;0;0,0;0,0;;;;;0,0
27229;D;2;22,0;22,0;8,0;0,6420941316651773;23,95011111111111;37,3;1,3994444444444445
27229;D;3;22,0;22,0;3,0;0,8842475579975582;45,98087301587302;52,0;1,3994444444444445
27229;D;4;22,0;22,0;9,0;0,4843696581196581;25,18722222222222;52,0;1,3994444444444445
27229;D;8;0,0;0,0;6,0;1,0;37,3;37,3;0,5694603174603117
27230;A;2;22,0;22,0;8,0;0,6422579684241883;23,95622222222222;37,3;0,006111111111111111
27230;A;3;22,0;22,0;3,0;0,8843650793650795;45,98698412698413;52,0;0,006111111111111111
27230;A;4;22,0;22,0;9,0;0,48448717948717945;25,19333333333333;52,0;0,006111111111111111
27230;A;5;22,0;22,0;10,0;0,6500000000000001;33,800000000000004;52,0;
27230;A;8;0,0;0,0;6,0;1,0;37,3;37,3;0,0
27300;U;2;22,0;22,0;8,0;0,6537265415549598;24,383999999999997;37,3;0,4277777777777778
27300;U;3;22,0;22,0;3,0;0,8925915750915752;46,41476190476191;52,0;0,4277777777777778
27300;U;4;22,0;22,0;9,0;0,49271367521367515;25,62111111111111;52,0;0,4277777777777778
27300;U;5;22,0;22,0;10,0;0,6582264957264958;34,22777777777778;52,0;0,4277777777777778
27300;U;8;0,0;0,0;6,0;1,0;37,3;37,3;0,0
27336;D;2;22,0;22,0;8,0;0,6596246648793564;24,603999999999996;37,3;0,22
27336;D;3;22,0;22,0;3,0;0,8968223443223444;46,63476190476191;52,0;0,22
27336;D;4;22,0;22,0;9,0;0,49694444444444436;25,841111111111108;52,0;0,22
27336;D;5;22,0;22,0;10,0;0,662457264957265;34,44777777777778;52,0;0,22
27336;D;8;0,0;0,0;;;;;0,0
27600;U;2;22,0;22,0;8,0;0,7028775692582663;26,21733333333333;37,3;1,6133333333333335
27600;U;3;22,0;22,0;3,0;0,9278479853479855;48,248095238095246;52,0;1,6133333333333335
27600;U;4;22,0;22,0;9,0;0,5279700854700854;27,45444444444444;52,0;1,6133333333333335
27600;U;5;22,0;22,0;10,0;0,6934829059829061;36,06111111111112;52,0;1,6133333333333335
27605;A;0;22,0;22,0;11,0;0,78;40,56;52,0;
27605;A;2;22,0;22,0;8,0;0,7036967530533214;26,247888888888884;37,3;0,030555555555555558
27605;A;3;22,0;22,0;3,0;0,9284355921855924;48,278650793650804;52,0;0,030555555555555558
27605;A;4;22,0;22,0;9,0;0,5285576923076922;27,484999999999996;52,0;0,030555555555555558
27605;A;5;22,0;22,0;10,0;0,694070512820513;36,091666666666676;52,0;0,030555555555555558
27900;U;0;22,0;22,0;11,0;0,8146688034188034;42,36277777777778;52,0;1,8027777777777778
27900;U;2;22,0;22,0;8,0;0,7520285969615728;28,05066666666666;37,3;1,8027777777777778
27900;U;3;22,0;22,0;3,0;0,9631043956043958;50,08142857142858;52,0;1,8027777777777778
27900;U;4;22,0;22,0;9,0;0,5632264957264956;29,287777777777773;52,0;1,8027777777777778
27900;U;5;22,0;22,0;10,0;0,7287393162393164;37,89444444444445;52,0;1,8027777777777778
28136;A;0;22,0;22,0;11,0;0,8424038461538461;43,805;52,0;1,4422222222222223
28136;A;1;22,0;22,0;12,0;0,69;51,74999999999999;75,0;
28136;A;2;22,0;22,0;8,0;0,7906940720881739;29,492888888888885;37,3;1,4422222222222223
28136;A;3;0,0;0,0;3,0;0,9908394383394385;51,5236507936508;52,0;1,4422222222222223
28136;A;4;22,0;22,0;9,0;0,5909615384615384;30,729999999999997;52,0;1,4422222222222223
28136;A;5;22,0;22,0;10,0;0,7564743589743591;39,33666666666667;52,0;1,4422222222222223
